0,1
14535,11304
10369,16135
12253,9823
13290,8159
14768,11444
8594,19802
11820,12031
7685,10781
9892,10439
12431,10723
10890,8586
9441,9067
11262,12340
13766,10346
8843,8621
13765,9920
11733,14157
8498,9789
11473,9871
10412,11922
10705,7936
7693,10019
10901,11573
9644,9173
10055,9648
10254,8806
10073,8915
9693,10883
11839,10046
9893,9850
8864,11353
10765,10374
9910,9799
12269,9215
10852,11082
11970,9798
10895,10655
9331,7959
8085,10345
12028,8556
7835,9479
10025,9923
9117,11988
10800,11854
10403,11637
10091,15852
10233,10728
9142,12533
10105,11169
12217,17723
16917,10884
11929,10756
10779,12251
10505,11277
11066,12989
10673,11197
9488,11820
14373,11228
11109,11194
11400,12038
12743,12597
12226,9920
9529,11404
10980,12282
10697,9905
12233,10323
10705,13777
8730,13778
13144,12064
12610,12681
11277,12629
12602,14359
11741,11196
12087,13459
9771,9584
10690,9044
12229,11716
11093,10674
7689,13446
9835,12749
13489,9464
12085,16746
12735,11143
8359,11571
14126,12635
11505,10428
9392,11934
12175,12711
12938,11401
12371,10354
12819,11109
10121,11590
13481,11960
11133,13761
12857,12224
14638,10085
11686,13033
12806,12337
9145,12063
9661,10412
