0,1
50,32
33,30
13,27
51,10
28,15
12,56
24,15
15,12
7,13
0,11
16,7
12,12
5,40
104,13
5,25
17,7
14,18
8,14
10,13
6,21
12,25
7,4
10,24
14,8
12,9
7,9
19,14
17,14
13,14
2,10
8,10
12,17
21,7
25,8
15,14
24,9
10,19
13,14
10,17
51,13
9,12
21,28
24,10
18,16
17,13
19,75
31,24
9,39
19,33
22,20
43,10
8,17
20,27
7,25
28,52
29,51
24,35
71,28
53,25
26,27
66,8
26,19
15,23
56,12
118,40
43,14
30,60
14,39
39,14
14,39
48,45
26,23
37,34
13,42
22,17
22,14
51,18
44,25
11,24
18,37
24,71
50,18
34,29
26,9
42,41
36,21
29,36
33,45
31,15
35,22
37,26
29,21
51,33
36,17
12,34
38,20
47,50
36,74
4,29
38,12
