0,1
402,321
301,224
314,303
367,183
237,199
292,131
428,144
370,156
102,126
464,312
121,199
241,253
96,300
283,276
227,120
192,238
312,30
109,215
235,195
216,192
211,179
150,222
258,135
306,189
190,265
245,257
356,278
228,183
253,203
333,255
227,210
258,274
266,194
299,267
206,293
187,209
329,306
278,222
172,250
430,232
181,300
319,335
452,258
369,258
239,195
341,278
408,310
196,270
385,273
225,277
259,270
303,216
332,338
296,247
246,270
315,367
399,262
253,338
197,383
270,295
378,249
359,326
372,252
277,176
339,283
397,320
332,408
312,416
357,327
397,369
370,285
430,315
334,295
290,437
350,342
324,349
386,329
393,352
160,336
283,416
439,141
433,247
459,318
166,304
405,357
429,347
252,471
382,412
411,224
388,423
272,321
365,288
351,383
371,401
270,462
355,291
400,422
457,356
207,307
341,172
